Latitude,Longitude,Title,Description
46.38127,7.62758,"<a href='http://ebird.org/ebird/hotspot/L3668140' target='_blank'>Leukerbad</a> (CH-VS)","Lammergeier, Common Wood-Pigeon, Common Cuckoo, Common Swift, Eurasian Jay, Common Magpie, Alpine Chough, Common Raven, Eurasian Crag-Martin, Coal Tit, Crested Tit, Blue Tit, Great Tit, Eurasian Treecreeper, Eurasian Wren, Firecrest, Common Chiffchaff, Eurasian Blackcap, Robin, Redstart, Black Redstart, Whinchat, Ring Ouzel, Blackbird, Song Thrush, Mistle Thrush, Turdus sp., White/Pied Wagtail, wagtail sp., Tree Pipit, Chaffinch, Bullfinch, Greenfinch, Lesser Redpoll, Goldfinch, Serin, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23606591' target='_blank'>Checklist S23606591</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23606600' target='_blank'>Checklist S23606600</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23622165' target='_blank'>Checklist S23622165</a>"
46.24618,7.43134,"<a href='http://ebird.org/ebird/hotspot/L3672351' target='_blank'>Marais de Poutafontana</a> (CH-VS)","Tufted Duck, Grey Heron, Common Buzzard, Eurasian Coot, Common Wood-Pigeon, Eurasian Jay, Common Magpie, Carrion Crow, Great Tit, Short-toed Treecreeper, Eurasian Reed-Warbler, Eurasian Blackcap, Nightingale, Blackbird, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23633088' target='_blank'>Checklist S23633088</a>"
46.2320674,6.2386302,"<a href='http://ebird.org/ebird/hotspot/L2758150' target='_blank'>Marais de Sionnet</a> (CH-GE)","Gadwall, Mallard, Eurasian/American Green-winged Teal, Grey Heron, Great Egret, Common Buzzard, Common Moorhen, Eurasian Coot, Yellow-legged Gull, Stock Dove, Common Wood-Pigeon, Common Kingfisher, Great Spotted Woodpecker, Eurasian Green Woodpecker, Common Kestrel, Common Magpie, Rook, Carrion Crow, Skylark, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, Robin, Blackbird, Starling, White/Pied Wagtail, Reed Bunting, Greenfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20401104' target='_blank'>Checklist S20401104</a>"
46.50608,6.49804,"<a href='http://ebird.org/ebird/hotspot/L3214282' target='_blank'>Morges harbour</a> (CH-VD)","Mute Swan, Ringed Teal, Gadwall, Mallard, Red-crested Pochard, Common Pochard, Tufted Duck, Common Merganser, Great Crested Grebe, Grey Heron, Black-headed Gull, Yellow-legged Gull, Common Magpie, Carrion Crow, Blue Tit, Great Tit, Robin, Blackbird, Grey Wagtail, White/Pied Wagtail, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20869557' target='_blank'>Checklist S20869557</a>"
46.5069366,6.6303992,"<a href='http://ebird.org/ebird/hotspot/L1043905' target='_blank'>Ouchy</a> (CH-VD)","Mute Swan, Gadwall, Mallard, Eurasian Teal, Common Pochard, Tufted Duck, Goosander, Little Grebe (Little), Great Crested Grebe, Great Cormorant, Great Cormorant (Eurasian), Common Moorhen, Eurasian Coot, Black-headed Gull, Yellow-legged Gull, Feral Pigeon, Common Kingfisher, Carrion Crow, Blue Tit, Blackbird, Grey Wagtail, White/Pied Wagtail, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20815519' target='_blank'>Checklist S20815519</a>"
46.5171333,6.5777689,"<a href='http://ebird.org/ebird/hotspot/L3289598' target='_blank'>Petit-Port</a> (CH-VD)","Mute Swan, Mallard, Tufted Duck, Common Merganser, Little Grebe, Great Crested Grebe, Common Buzzard, Eurasian Coot, Black-headed Gull, Eurasian Green Woodpecker, Common Magpie, Carrion Crow, Blue Tit, Great Tit, Robin, Blackbird, Starling, Goldfinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S21327667' target='_blank'>Checklist S21327667</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21821253' target='_blank'>Checklist S21821253</a>"
46.2981447,7.5736356,"<a href='http://ebird.org/ebird/hotspot/L2718992' target='_blank'>Pfynwald</a> (CH-VS)","Common Buzzard, Common Cuckoo, Common Swift, Great Spotted Woodpecker, Eurasian Jay, Carrion Crow, Barn Swallow, Coal Tit, Crested Tit, Marsh Tit, Long-tailed Tit, Eurasian Nuthatch, Short-toed Treecreeper, Eurasian Wren, Common Chiffchaff, Western Bonelli's Warbler, Wood Warbler, Eurasian Blackcap, Robin, Redstart, Blackbird, Song Thrush, Mistle Thrush, Grey Wagtail, Chaffinch, Greenfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23631667' target='_blank'>Checklist S23631667</a>"
46.7908635,6.6437674,"<a href='http://ebird.org/ebird/hotspot/L1166823' target='_blank'>Promenade Robert Hainard</a> (CH-VD)","Mute Swan, Bewick's Swan, Common Shelduck, Gadwall, Mallard, Northern Pintail, Eurasian/American Green-winged Teal, Eurasian Teal, Red-crested Pochard, Common Pochard, Ferruginous Duck, Tufted Duck, Common Merganser, Ruddy Duck, Great Crested Grebe, Black-necked Grebe, Great Cormorant, Grey Heron, Great Egret, Black Kite, Common Buzzard, Eurasian Coot, Common Snipe, Black-headed Gull, Mew Gull, Common Gull, Yellow-legged Gull, Common Tern, Feral Pigeon, Common Kingfisher, Common Magpie, Carrion Crow, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Eurasian Nuthatch, Eurasian Wren, Firecrest, kinglet sp., Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Garden Warbler, Robin, Nightingale, Black Redstart, Blackbird, Fieldfare, Mistle Thrush, Starling, Grey Wagtail, White/Pied Wagtail, Water Pipit, Reed Bunting, Chaffinch, Brambling, Bullfinch, Greenfinch, Goldfinch, Hawfinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20974377' target='_blank'>Checklist S20974377</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21301954' target='_blank'>Checklist S21301954</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21610143' target='_blank'>Checklist S21610143</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22654727' target='_blank'>Checklist S22654727</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23796237' target='_blank'>Checklist S23796237</a>"
46.4318287,6.976372,"<a href='http://ebird.org/ebird/hotspot/L3146524' target='_blank'>Rochers de Naye</a> (CH-VD)","Golden Eagle, Alpine Chough - <a href='http://ebird.org/ebird/view/checklist?subID=S20424315' target='_blank'>Checklist S20424315</a>"
47.059335,7.1289039,"<a href='http://ebird.org/ebird/hotspot/L3127868' target='_blank'>St. Peter's Island</a> (CH-BE)","Mute Swan, Great Crested Grebe, Eurasian Coot, Black-headed Gull, Great Tit, Long-tailed Tit, Robin, Blackbird, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S20278298' target='_blank'>Checklist S20278298</a>"
46.5224192,6.5790188,"<a href='http://ebird.org/ebird/hotspot/L3292272' target='_blank'>Unil Campus</a> (CH-VD)","Mallard, Common Merganser, Great Cormorant, Grey Heron, Eurasian Sparrowhawk, Black Kite, Common Buzzard, Common Buzzard (Western), Black-headed Gull, Yellow-legged Gull, Feral Pigeon, Common Wood-Pigeon, Eurasian Collared-Dove, Common Swift, Eurasian Wryneck, Great Spotted Woodpecker, Eurasian Green Woodpecker, Common Kestrel, Eurasian Jay, Common Magpie, Carrion Crow, Common House-Martin, Marsh Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Short-toed Treecreeper, Eurasian Wren, Common Chiffchaff, Eurasian Blackcap, Spotted Flycatcher, Robin, Black Redstart, Blackbird, Song Thrush, Turdus sp., Starling, White/Pied Wagtail, wagtail sp., Chaffinch, Greenfinch, Goldfinch, Serin, Hawfinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S21346446' target='_blank'>Checklist S21346446</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21412760' target='_blank'>Checklist S21412760</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21694600' target='_blank'>Checklist S21694600</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21791835' target='_blank'>Checklist S21791835</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22642270' target='_blank'>Checklist S22642270</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22768669' target='_blank'>Checklist S22768669</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22784108' target='_blank'>Checklist S22784108</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23013840' target='_blank'>Checklist S23013840</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23025106' target='_blank'>Checklist S23025106</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23281511' target='_blank'>Checklist S23281511</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23418775' target='_blank'>Checklist S23418775</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23542750' target='_blank'>Checklist S23542750</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23862784' target='_blank'>Checklist S23862784</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24170352' target='_blank'>Checklist S24170352</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24188313' target='_blank'>Checklist S24188313</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24250174' target='_blank'>Checklist S24250174</a>"
46.0220262,7.7513704,"<a href='http://ebird.org/ebird/hotspot/L1462082' target='_blank'>Zermatt</a> (CH-VS)","Alpine Accentor - <a href='http://ebird.org/ebird/view/checklist?subID=S22675573' target='_blank'>Checklist S22675573</a>"
46.507195,6.5358567,"<a href='http://ebird.org/ebird/hotspot/L2815445' target='_blank'>ïle aux Oiseaux</a> (CH-VD)","Greylag Goose (Domestic type), Swan x Greylag Goose (Domestic type) (hybrid), Barnacle Goose, Mute Swan, swan sp., Common Shelduck, Gadwall, Eurasian Wigeon, Mallard, Northern Shoveler, Garganey, Eurasian/American Green-winged Teal, Red-crested Pochard, Tufted Duck, Common Goldeneye, Common Merganser, Red-breasted Merganser, Black-throated Diver, Great Northern Diver, Little Grebe, Great Crested Grebe, Black-necked Grebe, Great Cormorant, Grey Heron, Squacco Heron, Montagu's Harrier, Black Kite, Common Buzzard, Common Moorhen, Eurasian Coot, Black-winged Stilt, Pied Avocet, Eurasian Oystercatcher, Common Ringed Plover, Little Ringed Plover, Common Sandpiper, Spotted Redshank, Common Redshank, Whimbrel, Ruff, Sanderling, Dunlin, Common Snipe, Black-headed Gull, Mediterranean Gull, Mew Gull, Common Gull, Yellow-legged Gull, Lesser Black-backed Gull, Black Tern, Whiskered Tern, Common Tern, Feral Pigeon, Common Wood-Pigeon, Eurasian Collared-Dove, Common Swift, Common Kingfisher, Great Spotted Woodpecker, Eurasian Green Woodpecker, Eurasian Jay, Common Magpie, Carrion Crow, Barn Swallow, Common House-Martin, Marsh/Willow Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Short-toed Treecreeper, Eurasian Wren, Goldcrest, Firecrest, kinglet sp., Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Garden Warbler, Spotted Flycatcher, Robin, Black Redstart, Blackbird, Starling, Western Yellow Wagtail, Grey Wagtail, White/Pied Wagtail, Reed Bunting, Chaffinch, Greenfinch, Siskin, Goldfinch, Serin, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S19990653' target='_blank'>Checklist S19990653</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S20656170' target='_blank'>Checklist S20656170</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S20869469' target='_blank'>Checklist S20869469</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21180350' target='_blank'>Checklist S21180350</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21234384' target='_blank'>Checklist S21234384</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21328573' target='_blank'>Checklist S21328573</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21501526' target='_blank'>Checklist S21501526</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21501527' target='_blank'>Checklist S21501527</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21830132' target='_blank'>Checklist S21830132</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22644012' target='_blank'>Checklist S22644012</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22740422' target='_blank'>Checklist S22740422</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22819041' target='_blank'>Checklist S22819041</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22843969' target='_blank'>Checklist S22843969</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23144413' target='_blank'>Checklist S23144413</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23159477' target='_blank'>Checklist S23159477</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23203737' target='_blank'>Checklist S23203737</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23226934' target='_blank'>Checklist S23226934</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23243198' target='_blank'>Checklist S23243198</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23450064' target='_blank'>Checklist S23450064</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23519246' target='_blank'>Checklist S23519246</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23862501' target='_blank'>Checklist S23862501</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24169101' target='_blank'>Checklist S24169101</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24213024' target='_blank'>Checklist S24213024</a>"
