Latitude,Longitude,Title,Description
42.1466292,8.5600126,"<a href='http://ebird.org/ebird/hotspot/L3803889' target='_blank'>Punta d'Omigna</a> (FR-H)","Common Quail, Red-legged Partridge, Rock Dove, Eurasian Collared-Dove, European Bee-eater, Eurasian Wryneck, Eurasian Jay, Hooded Crow, Common House-Martin, Blue Tit, Sardinian Warbler, Spotted Flycatcher, Blackbird, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24334979' target='_blank'>Checklist S24334979</a>"
42.17367,8.57541,"<a href='http://ebird.org/ebird/hotspot/L3809057' target='_blank'>Punta d'Orchinu</a> (FR-H)","Common Quail, Little Grebe, Common Buzzard, Common Moorhen, Feral Pigeon, Eurasian Collared-Dove, Eurasian Nightjar, Alpine Swift, Common Swift, Pallid Swift, Eurasian Hoopoe, Great Spotted Woodpecker, Common Kestrel, Eurasian Jay, Hooded Crow, Barn Swallow, Blue Tit, Sardinian Warbler, Marmora's Warbler, Spotted Flycatcher, Blackbird, Greenfinch, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24362431' target='_blank'>Checklist S24362431</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24362547' target='_blank'>Checklist S24362547</a>"
42.3580682,8.5611391,"<a href='http://ebird.org/ebird/hotspot/L1265545' target='_blank'>RNC de Scandola (RNC24)</a> (FR-H)","Cory's Shearwater (Scopoli's), Yellow-legged Gull, Alpine Swift, Common/Pallid Swift - <a href='http://ebird.org/ebird/view/checklist?subID=S24535392' target='_blank'>Checklist S24535392</a>"
42.6020306,9.478755,"<a href='http://ebird.org/ebird/hotspot/L2092167' target='_blank'>RNC de l'Étang de Biguglia (RNC120)</a> (FR-H)","Mute Swan, Great Egret, Red Kite, Eurasian Coot, Black-headed Gull, Yellow-legged Gull, Common Kestrel, Eurasian Jay, Hooded Crow, Cetti's Warbler, Fan-tailed Warbler, Spotless Starling, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24325240' target='_blank'>Checklist S24325240</a>"
42.97925,9.45992,"<a href='http://ebird.org/ebird/hotspot/L3802164' target='_blank'>Sentier des Douaniers</a> (FR-H)","European Shag, Rock Dove, Eurasian Collared-Dove, Common Swift, Hooded Crow, Barn Swallow, Common House-Martin, Sardinian Warbler, Spotted Flycatcher, Spotless Starling, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24325327' target='_blank'>Checklist S24325327</a>"
43.00423,9.4258,"<a href='http://ebird.org/ebird/hotspot/L3802520' target='_blank'>Sentier des douaniers</a> (FR-H)","European Shag, Common Buzzard, Yellow-legged Gull, Rock Dove, Common Wood-Pigeon, Common Swift, Great Spotted Woodpecker, Peregrine Falcon, Red-backed Shrike, Eurasian Jay, Hooded Crow, Common Raven, Woodlark, Barn Swallow, Blue Tit, Great Tit, Firecrest, Eurasian Blackcap, Sardinian Warbler, Marmora's Warbler, Dartford Warbler, Spotted Flycatcher, Blackbird, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24325992' target='_blank'>Checklist S24325992</a>"
42.29591,9.09192,"<a href='http://ebird.org/ebird/hotspot/L3798476' target='_blank'>Tavignano</a> (FR-H)","Feral Pigeon, Common Wood-Pigeon, Eurasian Collared-Dove, Great Spotted Woodpecker, Eurasian Jay, Common Raven, Eurasian Crag-Martin, Common House-Martin, Great Tit, Long-tailed Tit, Firecrest, Eurasian Blackcap, Sardinian Warbler, Spotted Flycatcher, Blackbird, Grey Wagtail, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24613334' target='_blank'>Checklist S24613334</a>"
42.0654793,8.7229165,"<a href='http://ebird.org/ebird/hotspot/L2089881' target='_blank'>Tour de Capigliolo</a> (FR-H)","European Shag, Audouin's Gull, Yellow-legged Gull, Sardinian Warbler - <a href='http://ebird.org/ebird/view/checklist?subID=S24343530' target='_blank'>Checklist S24343530</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24535472' target='_blank'>Checklist S24535472</a>"
42.41941,8.65972,"<a href='http://ebird.org/ebird/hotspot/L3802178' target='_blank'>Vallée du Fango</a> (FR-H)","Little Grebe, Grey Heron, Osprey, Common Buzzard, Common Moorhen, Yellow-legged Gull, Rock Dove, Common Wood-Pigeon, Eurasian Collared-Dove, Alpine Swift, swift sp., Eurasian Jay, Hooded Crow, Common Raven, Common House-Martin, Great Tit, Long-tailed Tit, Cetti's Warbler, Eurasian Blackcap, Sardinian Warbler, Spotted Flycatcher, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24325397' target='_blank'>Checklist S24325397</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24325425' target='_blank'>Checklist S24325425</a>"
41.9636226,8.9594686,"<a href='http://ebird.org/ebird/hotspot/L3836740' target='_blank'>Via Ferrata de Tolla</a> (FR-H)","Common Buzzard, Eurasian Jay, Eurasian Crag-Martin, Common House-Martin, Spotted Flycatcher, Blue Rock-Thrush, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24535633' target='_blank'>Checklist S24535633</a>"
42.0533901,9.4684969,"<a href='http://ebird.org/ebird/hotspot/L3847790' target='_blank'>Étang d'Urbino--Restaurant d'Urbino</a> (FR-H)","European Shag, Grey Heron, Great Egret, Little Egret, Red Kite, Eurasian Coot, Common Sandpiper, Black-headed Gull, Yellow-legged Gull, Common Kestrel, Spotless Starling, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24612958' target='_blank'>Checklist S24612958</a>"
42.0384567,9.4830465,"<a href='http://ebird.org/ebird/hotspot/L3847783' target='_blank'>Étang d'Urbino--southern forest</a> (FR-H)","Mallard, Common Quail, Greater Flamingo, European Shag, Grey Heron, Little Egret, Common Buzzard, Whimbrel, Yellow-legged Gull, Common Tern, Eurasian Collared-Dove, European Bee-eater, Great Spotted Woodpecker, Common Kestrel, Eurasian Jay, Hooded Crow, Long-tailed Tit, Firecrest, Eurasian Blackcap, Sardinian Warbler, Spotted Flycatcher, Robin, Blackbird, Starling - <a href='http://ebird.org/ebird/view/checklist?subID=S24612953' target='_blank'>Checklist S24612953</a>"
42.6410306,9.4593358,"<a href='http://ebird.org/ebird/hotspot/L3815055' target='_blank'>Étang de Biguglia--Sentier de découverte</a> (FR-H)","Mallard, Little Grebe, Great Crested Grebe, Great Cormorant, Grey Heron, Little Egret, Eurasian Coot, Black-headed Gull, Audouin's Gull, Yellow-legged Gull, Feral Pigeon, Eurasian Collared-Dove, Common Swift, Eurasian Hoopoe, Hooded Crow, Fan-tailed Warbler, Eurasian Blackcap, Spotted Flycatcher, Spotless Starling, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24396840' target='_blank'>Checklist S24396840</a>"
42.56162,9.51433,"<a href='http://ebird.org/ebird/hotspot/L3802148' target='_blank'>Étang de Biguglia--cabane du pecheur</a> (FR-H)","Great Crested Grebe, Great Cormorant, Grey Heron, Red Kite, Common Buzzard, Common Moorhen, Eurasian Coot, Black-headed Gull, Yellow-legged Gull, Eurasian Collared-Dove, Common Cuckoo, swift sp., Eurasian Hoopoe, Common Kingfisher, European Bee-eater, Common Kestrel, Hooded Crow, Barn Swallow, Blue Tit, Great Tit, Eurasian Reed-Warbler, Fan-tailed Warbler, Eurasian Blackcap, Sardinian Warbler, Sylvia sp., Spotless Starling, Tawny Pipit, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24325162' target='_blank'>Checklist S24325162</a>"
42.6549194,9.4501305,"<a href='http://ebird.org/ebird/hotspot/L2806646' target='_blank'>Étang de Biguglia--embouchure</a> (FR-H)","European Shag, Common Sandpiper, Black-headed Gull, Yellow-legged Gull, Feral Pigeon, European Bee-eater, Great Spotted Woodpecker, Hooded Crow, Barn Swallow, Common House-Martin, Cetti's Warbler, Eurasian Reed-Warbler, Fan-tailed Warbler, Eurasian Blackcap, Greenfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24396834' target='_blank'>Checklist S24396834</a>"
42.64139,9.45142,"<a href='http://ebird.org/ebird/hotspot/L3802159' target='_blank'>Étang de Biguglia--Écomusée du Fortin</a> (FR-H)","Mallard, Little Grebe, Great Crested Grebe, Great Cormorant, cormorant sp., Grey Heron, Purple Heron, Little Egret, Cattle Egret, heron sp., Osprey, Red Kite, Common Buzzard, Eurasian Coot, Eurasian Curlew, Black-headed Gull, Audouin's Gull, Yellow-legged Gull, Eurasian Collared-Dove, European Bee-eater, Great Spotted Woodpecker, Hooded Crow, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Cetti's Warbler, Fan-tailed Warbler, Eurasian Blackcap, Sardinian Warbler, Blackbird, Cirl Bunting, Goldfinch, Corsican Finch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24325306' target='_blank'>Checklist S24325306</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24396827' target='_blank'>Checklist S24396827</a>"
42.0928726,9.5306826,"<a href='http://ebird.org/ebird/hotspot/L3847802' target='_blank'>Étang del Salé</a> (FR-H)","Squacco Heron, Eurasian Nightjar, Common Kingfisher, Great Spotted Woodpecker, Eurasian Jay, Hooded Crow, Eurasian Blackcap - <a href='http://ebird.org/ebird/view/checklist?subID=S24612988' target='_blank'>Checklist S24612988</a>"
