L3220507,FR,FR-K,,42.8763604,2.8615576,Château d'Opoul (Château de Salveterra)
L2210670,FR,FR-F,,47.3249178,1.0702014,Château de Chenonceau
L3108282,FR,FR-V,,44.9394533,4.8519015,Château de Crussol
L962062,FR,FR-N,,42.9655107,1.6051894,Château de Foix
L1764310,FR,FR-J,,48.401767,2.6999438,Château de Fontainebleau
L1115975,FR,FR-B,,43.2020124,-0.9043926,Château de Libarrenx
L3183569,FR,FR-N,,42.7758945,1.7483148,Château de Lordat
L3811544,FR,FR-N,,43.9569224,1.9314556,Château de Mauriac
L3035458,FR,FR-J,,48.6450177,1.817143,Château de Rambouillet
L962405,FR,FR-C,,44.8919684,2.5125217,Château de Salles
L3709473,FR,FR-F,,47.3406015,0.5144522,Château de Villandry
L1928277,FR,FR-C,,45.640714,3.4999394,Château des Martinanches
L967388,FR,FR-V,,44.5127882,4.7061825,Châteauneuf-du-Rhône
L3214408,FR,FR-L,,46.1329864,1.2766457,Châteauponsac (ville)
L1187930,FR,FR-U,,43.8821269,4.8556781,Châteaurenard
L3792609,FR,FR-A,,48.2949574,7.3901081,Châteaux de l'Ortenbourg et du Ramstein
L2816462,FR,FR-V,,46.2674471,6.841135,Châtel
L1033485,FR,FR-N,,42.9068713,-0.0299603,Chèze
L1115791,FR,FR-N,,42.9160493,-0.0296974,Chèze--Col de Pan
L1124026,FR,FR-N,,42.9062328,-0.0345817,Chèze--Pont de la Reine
L1192690,FR,FR-B,,42.8679125,-0.4059362,Chérue
L3854724,FR,FR-R,,47.3180988,-0.1689148,Chênehutte-Trèves-Cunault--Saint-Jean
L1153325,FR,FR-N,,43.1229289,0.9126055,Cimetière de Lestelle-de-Saint-Martory
L1140839,FR,FR-U,,43.9425026,5.2963167,Cimetière de Lioux
L1630351,FR,FR-J,,48.8876052,2.3302335,Cimetière de Montmartre
L1001126,FR,FR-J,,48.8612298,2.3928845,Cimetière du Père Lachaise
L1663580,FR,FR-U,,43.7827331,6.9558638,Cipières
L3784025,FR,FR-C,,45.2726952,2.9695648,Cirque de Chamalière
L2932827,FR,FR-C,,45.0727685,2.768501,Cirque de Chamalière
L2943583,FR,FR-N,,42.7018502,-0.0064266,Cirque de Gavarnie
L1064197,FR,FR-N,,42.7263505,0.1127386,Cirque de Troumouse--Lacs des Aires
L3216384,FR,FR-O,,50.6408855,3.0445433,Citadelle de Lille et Bois de la Deûle
L2430748,FR,FR-J,,48.8182848,2.3375211,Cité Universitaire de Paris
